"","year","mun","trat","pto","se","value"
"357",2006,"Querendaro",0,0,"Agriculture, forestry, fishing and hunting",30
"358",2006,"Indaparapeo",0,0,"Agriculture, forestry, fishing and hunting",0
"359",2006,"Charo",0,0,"Agriculture, forestry, fishing and hunting",90
"360",2006,"Alvaro Obregon",0,0,"Agriculture, forestry, fishing and hunting",222
"361",2006,"Coeneo",0,0,"Agriculture, forestry, fishing and hunting",0
"362",2006,"Jimenez",0,0,"Agriculture, forestry, fishing and hunting",20
"363",2006,"Huaniqueo",0,0,"Agriculture, forestry, fishing and hunting",15
"364",2006,"Caracuaro",0,0,"Agriculture, forestry, fishing and hunting",0
"365",2006,"Cuitzeo",0,0,"Agriculture, forestry, fishing and hunting",134
"366",2006,"Chucandiro",0,0,"Agriculture, forestry, fishing and hunting",0
"367",2006,"Santa Ana Maya",0,0,"Agriculture, forestry, fishing and hunting",24
"368",2006,"Huandacareo",0,0,"Agriculture, forestry, fishing and hunting",183
"369",2006,"Copandaro",0,0,"Agriculture, forestry, fishing and hunting",12
"370",2006,"Tzitzio",0,0,"Agriculture, forestry, fishing and hunting",0
"371",2006,"Apatzingan",1,0,"Agriculture, forestry, fishing and hunting",530
"372",2006,"Arteaga",0,0,"Agriculture, forestry, fishing and hunting",0
"373",2006,"Charapan",0,0,"Agriculture, forestry, fishing and hunting",12
"374",2006,"Cheran",0,0,"Agriculture, forestry, fishing and hunting",0
"375",2006,"Gabriel Zamora",0,0,"Agriculture, forestry, fishing and hunting",149
"376",2006,"Mugica",0,0,"Agriculture, forestry, fishing and hunting",253
"377",2006,"Nuevo Urecho",0,0,"Agriculture, forestry, fishing and hunting",82
"378",2006,"Paracuaro",0,0,"Agriculture, forestry, fishing and hunting",98
"379",2006,"Paracho",0,0,"Agriculture, forestry, fishing and hunting",0
"380",2006,"Taretan",1,0,"Agriculture, forestry, fishing and hunting",1637
"381",2006,"Uruapan",1,0,"Agriculture, forestry, fishing and hunting",4574
"382",2006,"Tingambato",1,0,"Agriculture, forestry, fishing and hunting",601
"383",2006,"Tepalcatepec",0,0,"Agriculture, forestry, fishing and hunting",35
"384",2006,"Buenavista",0,0,"Agriculture, forestry, fishing and hunting",88
"385",2006,"Ziracuaretiro",1,0,"Agriculture, forestry, fishing and hunting",668
"386",2006,"Nuevo Parangaricutiro",1,0,"Agriculture, forestry, fishing and hunting",1055
"387",2006,"Nahuatzen",0,0,"Agriculture, forestry, fishing and hunting",0
"388",2006,"Coalcoman",0,0,"Agriculture, forestry, fishing and hunting",0
"389",2006,"Tumbiscatio",0,0,"Agriculture, forestry, fishing and hunting",23
"390",2006,"Aguililla",0,0,"Agriculture, forestry, fishing and hunting",0
"391",2006,"Tancitaro",1,0,"Agriculture, forestry, fishing and hunting",1715
"392",2006,"Cotija",1,0,"Agriculture, forestry, fishing and hunting",151
"393",2006,"Chilchota",1,0,"Agriculture, forestry, fishing and hunting",0
"394",2006,"Jacona",0,0,"Agriculture, forestry, fishing and hunting",1283
"395",2006,"Jiquilpan",0,0,"Agriculture, forestry, fishing and hunting",330
"396",2006,"La Piedad",0,0,"Agriculture, forestry, fishing and hunting",1325
"397",2006,"Los Reyes",1,0,"Agriculture, forestry, fishing and hunting",1769
"398",2006,"Periban",1,0,"Agriculture, forestry, fishing and hunting",1138
"399",2006,"Sahuayo",0,0,"Agriculture, forestry, fishing and hunting",145
"400",2006,"Tinguindin",1,0,"Agriculture, forestry, fishing and hunting",712
"401",2006,"Tocumbo",1,0,"Agriculture, forestry, fishing and hunting",1149
"402",2006,"Venustiano Carranza",0,0,"Agriculture, forestry, fishing and hunting",98
"403",2006,"Zamora",0,0,"Agriculture, forestry, fishing and hunting",1979
"404",2006,"Penjamillo",0,0,"Agriculture, forestry, fishing and hunting",40
"405",2006,"Pajacuaran",0,0,"Agriculture, forestry, fishing and hunting",371
"406",2006,"Vista Hermosa",0,0,"Agriculture, forestry, fishing and hunting",361
"407",2006,"Tanhuato",0,0,"Agriculture, forestry, fishing and hunting",71
"408",2006,"Brisenas",0,0,"Agriculture, forestry, fishing and hunting",76
"409",2006,"Zinaparo",0,0,"Agriculture, forestry, fishing and hunting",0
"410",2006,"Churintzio",0,0,"Agriculture, forestry, fishing and hunting",6
"411",2006,"Numaran",0,0,"Agriculture, forestry, fishing and hunting",1050
"412",2006,"Tangancicuaro",1,0,"Agriculture, forestry, fishing and hunting",679
"413",2006,"Purepero",1,0,"Agriculture, forestry, fishing and hunting",204
"414",2006,"Tlazazalca",0,0,"Agriculture, forestry, fishing and hunting",120
"415",2006,"Cojumatlan de Regules",0,0,"Agriculture, forestry, fishing and hunting",0
"416",2006,"Chavinda",0,0,"Agriculture, forestry, fishing and hunting",51
"417",2006,"Tangamandapio",1,0,"Agriculture, forestry, fishing and hunting",20
"418",2006,"Yurecuaro",0,0,"Agriculture, forestry, fishing and hunting",282
"419",2006,"Ecuandureo",0,0,"Agriculture, forestry, fishing and hunting",169
"420",2006,"Villamar",0,0,"Agriculture, forestry, fishing and hunting",15
"421",2006,"Ixtlan",0,0,"Agriculture, forestry, fishing and hunting",234
"422",2006,"Marcos Castellanos",0,0,"Agriculture, forestry, fishing and hunting",48
"423",2006,"Hidalgo",1,0,"Agriculture, forestry, fishing and hunting",184
"424",2006,"Jungapeo",1,0,"Agriculture, forestry, fishing and hunting",17
"425",2006,"Zitacuaro",1,0,"Agriculture, forestry, fishing and hunting",482
"426",2006,"Angangueo",0,0,"Agriculture, forestry, fishing and hunting",0
"427",2006,"Tlalpujahua",0,0,"Agriculture, forestry, fishing and hunting",0
"428",2006,"Ocampo",1,0,"Agriculture, forestry, fishing and hunting",0
"429",2006,"Maravatio",0,0,"Agriculture, forestry, fishing and hunting",40
"430",2006,"Contepec",0,0,"Agriculture, forestry, fishing and hunting",0
"431",2006,"Huetamo",0,0,"Agriculture, forestry, fishing and hunting",150
"432",2006,"San Lucas",0,0,"Agriculture, forestry, fishing and hunting",433
"433",2006,"Irimbo",0,0,"Agriculture, forestry, fishing and hunting",0
"434",2006,"Aporo",0,0,"Agriculture, forestry, fishing and hunting",0
"435",2006,"Tuxpan",1,0,"Agriculture, forestry, fishing and hunting",824
"436",2006,"Senguio",0,0,"Agriculture, forestry, fishing and hunting",24
"437",2006,"Tiquicheo",0,0,"Agriculture, forestry, fishing and hunting",0
"438",2006,"Tuzantla",0,0,"Agriculture, forestry, fishing and hunting",0
"439",2006,"Juarez",1,0,"Agriculture, forestry, fishing and hunting",0
"440",2006,"Lazaro Cardenas",0,0,"Agriculture, forestry, fishing and hunting",371
"441",2006,"Susupuato",0,0,"Agriculture, forestry, fishing and hunting",0
"442",2007,"Coahuayana",0,0,"Agriculture, forestry, fishing and hunting",97
"443",2007,"Aquila",0,0,"Agriculture, forestry, fishing and hunting",24
"444",2007,"Morelia",0,0,"Agriculture, forestry, fishing and hunting",2604
"445",2007,"Nocupetaro",0,0,"Agriculture, forestry, fishing and hunting",0
"446",2007,"Patzcuaro",1,0,"Agriculture, forestry, fishing and hunting",450
"447",2007,"Quiroga",1,0,"Agriculture, forestry, fishing and hunting",12
"448",2007,"Tacambaro",1,0,"Agriculture, forestry, fishing and hunting",1612
"449",2007,"Turicato",1,0,"Agriculture, forestry, fishing and hunting",0
"450",2007,"Zacapu",0,0,"Agriculture, forestry, fishing and hunting",373
"451",2007,"Tarimbaro",1,0,"Agriculture, forestry, fishing and hunting",365
"452",2007,"Acuitzio",1,0,"Agriculture, forestry, fishing and hunting",62
"453",2007,"Ario",1,0,"Agriculture, forestry, fishing and hunting",928
"454",2007,"Erongaricuaro",1,0,"Agriculture, forestry, fishing and hunting",0
"455",2007,"La Huacana",0,0,"Agriculture, forestry, fishing and hunting",82
"456",2007,"Huiramba",1,0,"Agriculture, forestry, fishing and hunting",0
"457",2007,"Lagunillas",1,0,"Agriculture, forestry, fishing and hunting",60
"458",2007,"Madero",1,0,"Agriculture, forestry, fishing and hunting",24
"459",2007,"Salvador Escalante",1,0,"Agriculture, forestry, fishing and hunting",646
"460",2007,"Tzintzuntzan",1,0,"Agriculture, forestry, fishing and hunting",24
"461",2007,"Angamacutiro",0,0,"Agriculture, forestry, fishing and hunting",0
"462",2007,"Jose Sixto Verduzco",0,0,"Agriculture, forestry, fishing and hunting",90
"463",2007,"Morelos",0,0,"Agriculture, forestry, fishing and hunting",0
"464",2007,"Panindicuaro",0,0,"Agriculture, forestry, fishing and hunting",10
"465",2007,"Puruandiro",0,0,"Agriculture, forestry, fishing and hunting",487
"466",2007,"Churumuco",0,0,"Agriculture, forestry, fishing and hunting",0
"467",2007,"Zinapecuaro",1,0,"Agriculture, forestry, fishing and hunting",191
"468",2007,"Querendaro",0,0,"Agriculture, forestry, fishing and hunting",24
"469",2007,"Indaparapeo",0,0,"Agriculture, forestry, fishing and hunting",24
"470",2007,"Charo",0,0,"Agriculture, forestry, fishing and hunting",42
"471",2007,"Alvaro Obregon",0,0,"Agriculture, forestry, fishing and hunting",240
"472",2007,"Coeneo",0,0,"Agriculture, forestry, fishing and hunting",0
"473",2007,"Jimenez",0,0,"Agriculture, forestry, fishing and hunting",12
"474",2007,"Huaniqueo",0,0,"Agriculture, forestry, fishing and hunting",12
"475",2007,"Caracuaro",0,0,"Agriculture, forestry, fishing and hunting",0
"476",2007,"Cuitzeo",0,0,"Agriculture, forestry, fishing and hunting",126
"477",2007,"Chucandiro",0,0,"Agriculture, forestry, fishing and hunting",0
"478",2007,"Santa Ana Maya",0,0,"Agriculture, forestry, fishing and hunting",16
"479",2007,"Huandacareo",0,0,"Agriculture, forestry, fishing and hunting",196
"480",2007,"Copandaro",0,0,"Agriculture, forestry, fishing and hunting",0
"481",2007,"Tzitzio",0,0,"Agriculture, forestry, fishing and hunting",0
"482",2007,"Apatzingan",1,0,"Agriculture, forestry, fishing and hunting",638
"483",2007,"Arteaga",0,0,"Agriculture, forestry, fishing and hunting",0
"484",2007,"Charapan",0,0,"Agriculture, forestry, fishing and hunting",12
"485",2007,"Cheran",0,0,"Agriculture, forestry, fishing and hunting",0
"486",2007,"Gabriel Zamora",0,0,"Agriculture, forestry, fishing and hunting",164
"487",2007,"Mugica",0,0,"Agriculture, forestry, fishing and hunting",244
"488",2007,"Nuevo Urecho",0,0,"Agriculture, forestry, fishing and hunting",76
"489",2007,"Paracuaro",0,0,"Agriculture, forestry, fishing and hunting",110
"490",2007,"Paracho",0,0,"Agriculture, forestry, fishing and hunting",0
"491",2007,"Taretan",1,0,"Agriculture, forestry, fishing and hunting",1534
"492",2007,"Uruapan",1,0,"Agriculture, forestry, fishing and hunting",4619
"493",2007,"Tingambato",1,0,"Agriculture, forestry, fishing and hunting",672
"494",2007,"Tepalcatepec",0,0,"Agriculture, forestry, fishing and hunting",96
"495",2007,"Buenavista",0,0,"Agriculture, forestry, fishing and hunting",110
"496",2007,"Ziracuaretiro",1,0,"Agriculture, forestry, fishing and hunting",834
"497",2007,"Nuevo Parangaricutiro",1,0,"Agriculture, forestry, fishing and hunting",1273
"498",2007,"Nahuatzen",0,0,"Agriculture, forestry, fishing and hunting",0
"499",2007,"Coalcoman",0,0,"Agriculture, forestry, fishing and hunting",0
"500",2007,"Tumbiscatio",0,0,"Agriculture, forestry, fishing and hunting",18
"501",2007,"Aguililla",0,0,"Agriculture, forestry, fishing and hunting",0
"502",2007,"Tancitaro",1,0,"Agriculture, forestry, fishing and hunting",1546
"503",2007,"Cotija",1,0,"Agriculture, forestry, fishing and hunting",152
"504",2007,"Chilchota",1,0,"Agriculture, forestry, fishing and hunting",0
"505",2007,"Jacona",0,0,"Agriculture, forestry, fishing and hunting",1883
"506",2007,"Jiquilpan",0,0,"Agriculture, forestry, fishing and hunting",186
"507",2007,"La Piedad",0,0,"Agriculture, forestry, fishing and hunting",1424
"508",2007,"Los Reyes",1,0,"Agriculture, forestry, fishing and hunting",1958
"509",2007,"Periban",1,0,"Agriculture, forestry, fishing and hunting",1186
"510",2007,"Sahuayo",0,0,"Agriculture, forestry, fishing and hunting",204
"511",2007,"Tinguindin",1,0,"Agriculture, forestry, fishing and hunting",667
"512",2007,"Tocumbo",1,0,"Agriculture, forestry, fishing and hunting",1175
"513",2007,"Venustiano Carranza",0,0,"Agriculture, forestry, fishing and hunting",75
"514",2007,"Zamora",0,0,"Agriculture, forestry, fishing and hunting",1727
"515",2007,"Penjamillo",0,0,"Agriculture, forestry, fishing and hunting",28
"516",2007,"Pajacuaran",0,0,"Agriculture, forestry, fishing and hunting",419
"517",2007,"Vista Hermosa",0,0,"Agriculture, forestry, fishing and hunting",534
"518",2007,"Tanhuato",0,0,"Agriculture, forestry, fishing and hunting",155
"519",2007,"Brisenas",0,0,"Agriculture, forestry, fishing and hunting",104
"520",2007,"Zinaparo",0,0,"Agriculture, forestry, fishing and hunting",0
"521",2007,"Churintzio",0,0,"Agriculture, forestry, fishing and hunting",0
"522",2007,"Numaran",0,0,"Agriculture, forestry, fishing and hunting",1033
"523",2007,"Tangancicuaro",1,0,"Agriculture, forestry, fishing and hunting",727
"524",2007,"Purepero",1,0,"Agriculture, forestry, fishing and hunting",168
"525",2007,"Tlazazalca",0,0,"Agriculture, forestry, fishing and hunting",99
"526",2007,"Cojumatlan de Regules",0,0,"Agriculture, forestry, fishing and hunting",0
"527",2007,"Chavinda",0,0,"Agriculture, forestry, fishing and hunting",48
"528",2007,"Tangamandapio",1,0,"Agriculture, forestry, fishing and hunting",32
"529",2007,"Yurecuaro",0,0,"Agriculture, forestry, fishing and hunting",382
"530",2007,"Ecuandureo",0,0,"Agriculture, forestry, fishing and hunting",132
"531",2007,"Villamar",0,0,"Agriculture, forestry, fishing and hunting",33
"532",2007,"Ixtlan",0,0,"Agriculture, forestry, fishing and hunting",222
"533",2007,"Marcos Castellanos",0,0,"Agriculture, forestry, fishing and hunting",35
"534",2007,"Hidalgo",1,0,"Agriculture, forestry, fishing and hunting",187
"535",2007,"Jungapeo",1,0,"Agriculture, forestry, fishing and hunting",26
"536",2007,"Zitacuaro",1,0,"Agriculture, forestry, fishing and hunting",466
"537",2007,"Angangueo",0,0,"Agriculture, forestry, fishing and hunting",0
"538",2007,"Tlalpujahua",0,0,"Agriculture, forestry, fishing and hunting",0
"539",2007,"Ocampo",1,0,"Agriculture, forestry, fishing and hunting",0
"540",2007,"Maravatio",0,0,"Agriculture, forestry, fishing and hunting",36
"541",2007,"Contepec",0,0,"Agriculture, forestry, fishing and hunting",0
"542",2007,"Huetamo",0,0,"Agriculture, forestry, fishing and hunting",98
"543",2007,"San Lucas",0,0,"Agriculture, forestry, fishing and hunting",514
"544",2007,"Irimbo",0,0,"Agriculture, forestry, fishing and hunting",0
"545",2007,"Aporo",0,0,"Agriculture, forestry, fishing and hunting",0
"546",2007,"Tuxpan",1,0,"Agriculture, forestry, fishing and hunting",856
"547",2007,"Senguio",0,0,"Agriculture, forestry, fishing and hunting",24
"548",2007,"Tiquicheo",0,0,"Agriculture, forestry, fishing and hunting",0
"549",2007,"Tuzantla",0,0,"Agriculture, forestry, fishing and hunting",0
"550",2007,"Juarez",1,0,"Agriculture, forestry, fishing and hunting",20
"551",2007,"Susupuato",0,0,"Agriculture, forestry, fishing and hunting",0
"552",2007,"Lazaro Cardenas",0,0,"Agriculture, forestry, fishing and hunting",284
"553",2007,"Epitacio Huerta",0,0,"Agriculture, forestry, fishing and hunting",0
"554",2008,"Coahuayana",0,0,"Agriculture, forestry, fishing and hunting",120
"555",2008,"Aquila",0,0,"Agriculture, forestry, fishing and hunting",24
"556",2008,"Morelia",0,0,"Agriculture, forestry, fishing and hunting",1803
"557",2008,"Nocupetaro",0,0,"Agriculture, forestry, fishing and hunting",0
"558",2008,"Patzcuaro",1,0,"Agriculture, forestry, fishing and hunting",391
"559",2008,"Quiroga",1,0,"Agriculture, forestry, fishing and hunting",8
"560",2008,"Tacambaro",1,0,"Agriculture, forestry, fishing and hunting",1566
"561",2008,"Turicato",1,0,"Agriculture, forestry, fishing and hunting",52
"562",2008,"Zacapu",0,0,"Agriculture, forestry, fishing and hunting",362
"563",2008,"Tarimbaro",1,0,"Agriculture, forestry, fishing and hunting",354
"564",2008,"Acuitzio",1,0,"Agriculture, forestry, fishing and hunting",97
"565",2008,"Ario",1,0,"Agriculture, forestry, fishing and hunting",1111
"566",2008,"Erongaricuaro",1,0,"Agriculture, forestry, fishing and hunting",0
"567",2008,"La Huacana",0,0,"Agriculture, forestry, fishing and hunting",135
"568",2008,"Huiramba",1,0,"Agriculture, forestry, fishing and hunting",0
"569",2008,"Lagunillas",1,0,"Agriculture, forestry, fishing and hunting",60
"570",2008,"Madero",1,0,"Agriculture, forestry, fishing and hunting",24
"571",2008,"Salvador Escalante",1,0,"Agriculture, forestry, fishing and hunting",619
"572",2008,"Tzintzuntzan",1,0,"Agriculture, forestry, fishing and hunting",24
"573",2008,"Angamacutiro",0,0,"Agriculture, forestry, fishing and hunting",0
"574",2008,"Jose Sixto Verduzco",0,0,"Agriculture, forestry, fishing and hunting",96
"575",2008,"Morelos",0,0,"Agriculture, forestry, fishing and hunting",0
"576",2008,"Panindicuaro",0,0,"Agriculture, forestry, fishing and hunting",5
"577",2008,"Puruandiro",0,0,"Agriculture, forestry, fishing and hunting",438
"578",2008,"Churumuco",0,0,"Agriculture, forestry, fishing and hunting",0
"579",2008,"Zinapecuaro",1,0,"Agriculture, forestry, fishing and hunting",238
"580",2008,"Querendaro",0,0,"Agriculture, forestry, fishing and hunting",24
"581",2008,"Indaparapeo",0,0,"Agriculture, forestry, fishing and hunting",0
"582",2008,"Charo",0,0,"Agriculture, forestry, fishing and hunting",28
"583",2008,"Alvaro Obregon",0,0,"Agriculture, forestry, fishing and hunting",276
"584",2008,"Coeneo",0,0,"Agriculture, forestry, fishing and hunting",0
"585",2008,"Jimenez",0,0,"Agriculture, forestry, fishing and hunting",0
"586",2008,"Huaniqueo",0,0,"Agriculture, forestry, fishing and hunting",12
"587",2008,"Caracuaro",0,0,"Agriculture, forestry, fishing and hunting",0
"588",2008,"Cuitzeo",0,0,"Agriculture, forestry, fishing and hunting",138
"589",2008,"Chucandiro",0,0,"Agriculture, forestry, fishing and hunting",0
"590",2008,"Santa Ana Maya",0,0,"Agriculture, forestry, fishing and hunting",12
"591",2008,"Huandacareo",0,0,"Agriculture, forestry, fishing and hunting",229
"592",2008,"Copandaro",0,0,"Agriculture, forestry, fishing and hunting",4
"593",2008,"Tzitzio",0,0,"Agriculture, forestry, fishing and hunting",0
"594",2008,"Apatzingan",1,0,"Agriculture, forestry, fishing and hunting",607
"595",2008,"Arteaga",0,0,"Agriculture, forestry, fishing and hunting",5
"596",2008,"Charapan",0,0,"Agriculture, forestry, fishing and hunting",12
"597",2008,"Cheran",0,0,"Agriculture, forestry, fishing and hunting",0
